barcode,name,price,cost_price,category,brand,specification,manufacturer,imageUrl,note
6972146068593,毛巾,18.0,0.0,QS,,,,,
6973505180017,毛巾,18.0,3.5,10,,,,,
"6925335661969, 6950824209117",毛巾,18.0,4.8,10,,,,,
6925704404203,毛巾,18.0,6.0,10,,,,,
"6925954433756, 6938465060205, 695896500901",毛巾,20.0,0.0,10,,,,,
"6925704457803, 6974381240833",毛巾,20.0,0.0,QS,,,,,
"6935830700254, 6975521967702",毛巾,20.0,3.5,10,,,,,
6999956160101,毛巾,20.0,4.8,10,,,,,
6930553299948,毛巾,20.0,6.6,10,,,,,
6950824263164,毛巾,22.0,5.5,10,,,,,
6938006766870,毛巾,23.0,0.0,10,,,,,
6972146069156,毛巾,23.8,6.7,10,,,,,
6950824261436,毛巾,25.0,0.0,09,,,,,
"6942980930080, 6947378923118, 6971112726864, 6972146060061, 6972146063895, 6972146068326, 6972488694061",毛巾,25.0,0.0,10,,,,,
"6946995068509, 6972146069941",毛巾,25.0,0.0,QS,,,,,
6941100168280,毛巾,25.0,2.8,10,,,,,
6942092360041,毛巾,25.0,3.5,10,,,,,
6925954403742,毛巾,25.0,6.0,10,,,,,
6925954431158,毛巾,25.0,7.0,10,,,,,
"6972096260368, 6972096267657",毛巾,25.0,7.5,10,,,,,
"6925704417999, 6925954432001",毛巾,25.0,8.5,10,,,,,
6925704459500,毛巾,25.0,8.7,10,,,,,
6936875361011,毛巾,25.0,13.2,10,,,,,
6936675340193,毛巾,28.0,0.0,09,,,,,
"6925954409676, 6925954416261, 6950824280185, 6972146068241",毛巾,28.0,0.0,10,,,,,
"6950824263270, 6975521981104, 6975521981111",毛巾,28.0,0.0,QS,,,,,
6941926668667,毛巾,28.0,4.0,10,,,,,
6936522610165,毛巾,28.0,4.2,10,,,,,
6938685888016,毛巾,28.0,5.5,10,,,,,
6950934862066,毛巾,28.0,5.8,10,,,,,
6939245710129,毛巾,28.0,6.0,10,,,,,
6946941070037,毛巾,28.0,7.0,10,,,,,
"6936768350047, 6950824287672",毛巾,28.0,7.5,10,,,,,
6947378920797,毛巾,28.0,8.0,10,,,,,
"6925704456455, 6925704459289",毛巾,28.0,9.0,10,,,,,
6925704414028,毛巾,28.0,10.0,10,,,,,
6925954409829,毛巾,30.0,0.0,10,,,,,
6925704458893,毛巾,35.0,10.0,10,,,,,
6938596200037,毛巾,38.0,0.0,10,,,,,
6939245795454,毛巾被,28.0,6.0,10,,,,,
6922359500717,毛毛虫面包,5.8,2.3,QS,,,,,
6976863120039,毛肚脆,2.0,0.0,QS,,,,,
6933651308888,毛袜,20.0,0.0,10,,,,,
6939415168095,毛，巾,19.8,0.0,10,,,,,
6975176784273,气水,6.0,0.0,10,,,,,
6970399920439,气水,6.0,0.0,QS,,,,,
"6931862503047, 6973785332694",气罐,12.0,0.0,10,,,,,
6933719682486,气罐,12.0,4.0,10,,,,,
6972821270020,气罐,15.0,6.0,10,,,,,
8801901090419,气罐,30.0,13.0,05,,,,,
8801901090464,气罐,48.0,22.0,05,,,,,
"6950950900018, 6975906100014",氧气,20.0,0.0,05,,,,,
"6926865217312, 6926865217442",氧气,20.0,0.0,10,,,,,
"6926865217428, 6974059716363",氧气,20.0,0.0,QS,,,,,
"6926865214021, 6926865214090, 6932483400036",氧气,25.0,0.0,QS,,,,,
6926865215035,氧气,30.0,0.0,10,,,,,
6926865217152,氧气,38.0,0.0,QS,,,,,
6954767470573,水,2.0,0.0,QS,,,,,
6954767441276,水,3.0,0.0,QS,,,,,
"6922766200088, 6954767400051",水,4.0,0.0,QS,,,,,
6944649700126,水,5.0,0.0,03,,,,,
6921168550104,水,5.0,0.0,QS,,,,,
6947534700584,水之晶 杯,28.0,7.0,10,,,,,
6901676527355,水井坊,488.0,350.0,03,,,,,
6901676529588,水井坊,698.0,476.0,03,,,,,
6937401100913,水壶,58.0,0.0,10,,,,,
6927834600081,水壶,68.0,68.0,10,,,,,
6947880067812,水彩笔,8.0,0.0,10,,,,,
6970591430019,水彩笔,12.0,0.0,10,,,,,
6932761911605,水杯,18.0,0.0,10,,,,,
6932761980144,水杯,20.0,0.0,10,,,,,
6971393970086,水杯,28.0,0.0,10,,,,,
6941334125110,水果刀,8.0,3.0,10,,,,,
6971123958094,水果刀,12.0,2.0,10,,,,,
6928587386130,水果刀,12.0,2.5,10,,,,,
6926292517030,水果刀,12.0,3.7,10,,,,,
6941334107949,水果刀,12.0,12.0,10,,,,,
6926292540021,水果刀,15.0,0.0,10,,,,,
6971018377962,水果刀,15.0,3.0,10,,,,,
6926292555285,水果刀,18.0,0.0,10,,,,,
6935517100025,水果刀,18.0,2.5,10,,,,,
"6926292517122, 6926292545965",水果刀,18.0,5.0,10,,,,,
6926292517139,水果刀,28.0,0.0,05,,,,,
6945442220385,水果刀,28.0,6.0,10,,,,,
6976030210860,水枪,12.8,6.0,QS,,,,,
6921168560189,水溶,5.0,0.0,QS,,,,,
6921168559244,水溶C,5.0,0.0,10,,,,,
6921168500956,水溶C,5.0,3.74,QS,,,,,
6927552301734,永康提子饼,3.8,0.0,QS,,,,,
6944876220534,汇牌插座,40.0,17.0,10,,,,,
6939947700169,江中迷糊,12.5,0.0,QS,,,,,
6902988524896,江口醇,58.0,0.0,03,,,,,
6938514100715,江小白,20.0,0.0,03,,,,,
6937095800953,江津酒,12.0,0.0,03,,,,,
6941334107567,汤勺,5.0,1.6,10,,,,,
6941334141745,汤勺,8.0,3.8,10,,,,,
6921665707957,汤圆,8.5,5.0,QS,,,,,
6907661938847,汤圆沁子,9.8,0.0,QS,,,,,
6940423726016,汤圆粉粉,8.8,0.0,QS,,,,,
"6925303791254, 6925303797744, 6925303797751, 6925303797867",汤达人,7.0,0.0,QS,,,,,
6925303793449,汤达人,11.8,6.5,QS,,,,,
6925303770556,汤达人小,7.0,4.3,QS,,,,,
6925303792190,汤达人小面,7.0,4.83,QS,,,,,
6903148095799,汰渍1.55千克,18.0,0.0,QS,,,,,
6903148114988,汰渍洗衣粉,15.0,11.5,QS,,,,,
6970399920415,汽水,6.0,0.0,QS,,,,,
6957915251475,汽水,8.0,0.0,QS,,,,,
6937281102601,汽水糖,1.0,0.0,QS,,,,,
6970211633318,汽车派对,8.0,0.0,QS,,,,,
6903431119546,汾酒,98.0,67.0,03,,,,,
6975219034273,沃佳伯精酿原浆,15.8,0.0,QS,,,,,
2000000453019,沐浴露,1.0,0.0,10,,,,,
6901294200050,沐浴露,15.8,0.0,10,,,,,
6901294172180,沐浴露,15.8,6.5,10,,,,,
"6903148047729, 6903148047774, 6903148082102",沐浴露,23.8,9.0,10,,,,,
6917751015433,沐浴露。洗发水,1.0,0.0,10,,,,,
6924078511098,沙棘,4.0,0.0,QS,,,,,
6924078558581,沙棘,4.0,2.5,QS,,,,,
"6920934800344, 6920934800849, 6924078558888, 6935065900085",沙棘,6.0,0.0,QS,,,,,
6920934800863,沙棘,6.0,3.0,QS,,,,,
6922766200095,沙棘,6.0,4.5,QS,,,,,
6920934802942,沙棘,7.0,0.0,04,,,,,
6922766220055,沙棘,7.0,0.0,QS,,,,,
6924078540050,沙棘,10.0,0.0,QS,,,,,
6922766200354,沙棘,12.0,10.0,04,,,,,
6935065900047,沙棘,15.0,0.0,QS,,,,,
6935065900078,沙棘,20.0,18.0,QS,,,,,
6935065900290,沙棘,38.0,0.0,04,,,,,
6922766200040,沙棘,128.0,0.0,04,,,,,
6935065900283,沙棘原浆,6.0,3.0,QS,,,,,
6922766200002,沙棘原浆,50.0,0.0,QS,,,,,
6935065900313,沙棘原浆,55.0,30.0,04,,,,,
6935065900337,沙棘原浆,258.0,168.0,04,,,,,
6935065900320,沙棘原浆,280.0,180.0,04,,,,,
6924078509057,沙棘含片,10.0,0.0,04,,,,,
6922766200033,沙棘含片,15.0,0.0,QS,,,,,
6922766200347,沙棘含片,120.0,100.0,04,,,,,
6922766293080,沙棘果油,130.0,75.0,QS,,,,,
6941141900986,沙棘酒,38.0,0.0,QS,,,,,
6941141900979,沙棘酒,58.0,0.0,QS,,,,,
6920135100175,沙棘酒,258.0,0.0,03,,,,,
6936591500046,沙沙瓜子,5.8,0.0,QS,,,,,
6936591500053,沙沙瓜子,11.8,4.6,QS,,,,,
6914782082397,沙琪玛,3.0,0.0,QS,,,,,
"6943143000299, 6943143000589, 6947026700191",沙琪玛,3.5,0.0,QS,,,,,
6914782201590,沙琪玛,7.8,0.0,QS,,,,,
6955357500243,沙琪玛,11.8,0.0,QS,,,,,
6914782221123,沙琪玛,12.0,0.0,QS,,,,,
6920902968120,沙琪玛,16.8,0.0,QS,,,,,
6914782203631,沙琪玛,17.8,0.0,QS,,,,,
6945866251170,沙琪玛,19.8,0.0,QS,,,,,
6920557920085,沙琪玛,22.0,0.0,QS,,,,,
6914782215597,沙琪玛坚果棒,3.0,0.0,QS,,,,,
6920557910239,沙琪玛小金额口,11.8,0.0,QS,,,,,
6901435968443,沱牌,30.0,0.0,QS,,,,,
6901435963424,沱牌,200.0,138.0,02,,,,,
6901435960126,沱牌特级,68.0,0.0,03,,,,,
6901435950714,沱牌特级,88.0,0.0,QS,,,,,
6901435971894,沱牌礼盒,368.0,0.0,QS,,,,,
6972345731465,法丝诺鲜切面包,6.0,0.0,QS,,,,,
"6947929617817, 6947929617831",法丽兹,9.8,0.0,QS,,,,,
"6947929617190, 6947929617411",法丽兹,12.8,7.3,QS,,,,,
6947929617206,法丽兹,14.8,7.5,QS,,,,,
6947929617213,法丽兹慕斯曲奇,14.8,7.5,QS,,,,,
6947929617176,法丽兹曲奇,7.8,5.0,QS,,,,,
6947929617169,法丽滋,8.8,0.0,QS,,,,,
6924741678219,法兰雷地九分裤,128.0,0.0,06,,,,,
6956797101090,泡椒牛板筋,4.5,1.1,QS,,,,,
6974511073119,泡泡巾,12.0,3.0,10,,,,,
6921482334435,泡芙,8.0,0.0,QS,,,,,
6937962134389,泡面,5.0,0.0,QS,,,,,
6944978702419,泡鱿鱼,11.8,0.0,QS,,,,,
6942254600404,波仔,18.0,0.0,08,,,,,
6942254600138,波仔杯,12.8,0.0,QS,,,,,
6942254600725,波仔杯,18.0,0.0,08,,,,,
6918598028013,波力海苔,6.8,3.2,QS,,,,,
6901028159531,泰山,10.0,5.72,02,,,,,
6901028155540,泰山,22.0,0.0,02,,,,,
6901028154611,泰山,35.0,26.3,02,,,,,
6901798192806,泸二,10.0,6.0,03,,,,,
6901798192127,泸二,15.0,0.0,QS,,,,,
6901798194923,泸二,17.0,0.0,03,,,,,
6942288500251,泸州国晏,188.0,0.0,03,,,,,
"6901798100160, 6901798192110",泸州老窖,15.0,0.0,03,,,,,
6942508500146,泸州酒,35.0,0.0,03,,,,,
6925954409812,洁丽雅,12.0,0.0,10,,,,,
6925954416384,洁丽雅,18.0,0.0,10,,,,,
6925954416339,洁丽雅,28.0,12.0,10,,,,,
6942203402202,洁丽雅内裤,39.8,15.6,10,,,,,
6921284421333,洁伶,8.8,5.0,10,,,,,
6921284494047,洁冷,9.5,0.0,08,,,,,
6934662331742,洁厕宝,32.0,14.3,10,,,,,
6941988161403,洁厕王,3.0,0.0,QS,,,,,
6914068043371,洁柔,5.0,0.0,10,,,,,
"6914068019529, 6914068022116",洁柔,6.8,0.0,10,,,,,
6914068013626,洁柔,7.0,0.0,QS,,,,,
6914068012957,洁柔,18.0,11.25,10,,,,,
6914068016092,洁柔,22.0,12.0,QS,,,,,
6914068028446,洁柔,25.0,8.5,10,,,,,
6914068021768,洁柔,35.0,20.0,10,,,,,
6914068018935,洁柔120抽,5.8,2.6,10,,,,,
6914068012933,洁柔抽纸,6.0,3.8,10,,,,,
6914068042282,洁柔洗脸巾,38.0,18.0,10,,,,,
6939151300728,洁锋纸,25.0,16.0,10,,,,,
6938902619331,洗发水,1.0,0.0,10,,,,,
6902088287011,洗发袋,1.0,0.0,10,,,,,
6904032072018,洗洁精,5.0,0.0,08,,,,,
6926292543565,洗澡巾,12.0,5.0,10,,,,,
6923982710962,洗碗巾,7.5,0.0,QS,,,,,
6976749230005,洗碗手套,12.0,0.0,10,,,,,
6975512540105,洗脸巾,4.0,0.0,10,,,,,
6914068045955,洗脸巾,15.0,6.0,10,,,,,
6903244681575,洗脸巾,18.0,0.0,10,,,,,
6903148141922,洗衣服,7.8,0.0,QS,,,,,
6907917014363,洗衣服,13.0,0.0,10,,,,,
6903148078907,洗衣服,13.0,10.0,10,,,,,
6903148078945,洗衣服,16.0,0.0,10,,,,,
6903148143568,洗衣服,18.0,14.0,QS,,,,,
6902088714265,洗衣服,20.0,0.0,QS,,,,,
6925136288037,洗衣服,30.0,24.0,10,,,,,
6902022137495,洗衣液,23.0,13.0,10,,,,,
6902022135255,洗衣液,29.0,0.0,10,,,,,
6901404200093,洗衣液,35.0,0.0,10,,,,,
6903148078884,洗衣粉,3.0,0.0,08,,,,,
6907917013557,洗衣粉,3.5,0.0,10,,,,,
6902146600509,洗衣粉,6.5,0.0,08,,,,,
"6915324004587, 6915324812748",洗面奶,20.0,0.0,10,,,,,
6927902017483,洗面奶,28.0,0.0,09,,,,,
6927006114064,洗面奶,38.0,0.0,10,,,,,
6915324005898,洗面奶,39.8,0.0,10,,,,,
6946537053789,洗面奶,48.0,0.0,10,,,,,
6927902017513,洗面奶、飘柔,28.0,0.0,09,,,,,
6925975483648,浪姿袜子,20.0,5.0,10,,,,,
6942865829416,浪沙,35.0,0.0,06,,,,,
6942865807902,浪沙,38.0,0.0,06,,,,,
6970169980854,浪漫岁月盒饼,98.0,40.0,QS,,,,,
6942865813231,浪莎莲裤袜,35.0,0.0,06,,,,,
6971663706339,浴巾,15.0,5.0,10,,,,,
6933496480022,浴巾,38.0,12.0,10,,,,,
6947378941044,浴巾,68.0,25.0,10,,,,,
6945884200105,浴花,4.8,0.0,10,,,,,
4895235503046,海台卷,11.8,0.0,QS,,,,,
6902265751564,海天酱油,7.8,0.0,QS,,,,,
6935284415568,海带,4.8,0.0,QS,,,,,
6973974572214,海带丝,2.0,0.0,QS,,,,,
4895235503091,海带结,9.8,0.0,QS,,,,,
"6971284204672, 6971284204696, 6971284204719, 6971284207000, 6971284208236",海底捞,19.8,0.0,QS,,,,,
6971284202111,海底捞,19.8,11.5,QS,,,,,
6971284200087,海底捞,35.8,20.0,QS,,,,,
6923255102692,海底捞火锅,18.0,0.0,QS,,,,,
6971284200001,海底捞荤,39.8,26.0,QS,,,,,
6971284204733,海底捞鸡肉饭,19.8,0.0,QS,,,,,
6977792340055,海拔三千,98.0,0.0,02,,,,,
6952166801912,海盐雪梅,7.0,0.0,QS,,,,,
6918598028099,海苔,3.0,0.0,QS,,,,,
6926475202340,海苔,3.8,0.0,QS,,,,,
6926475202074,海苔,6.8,0.0,QS,,,,,
4895235502360,海苔卷,11.8,6.5,QS,,,,,
6940203703732,海苔消化饼,13.8,0.0,QS,,,,,
4895235503107,海苔节,9.8,0.0,QS,,,,,
6901533200094,海苔饼干,6.5,3.5,QS,,,,,
6923827818099,海靓连裤袜,38.0,0.0,06,,,,,
6903148344217,海飞丝,12.0,3.5,10,,,,,
6903148136263,海飞丝,29.8,0.0,10,,,,,
6903148045053,海飞丝,32.5,0.0,09,,,,,
"6903148045077, 6903148045091",海飞丝,32.5,0.0,10,,,,,
6903148121610,海飞丝,32.5,18.0,10,,,,,
6903148045015,海飞丝,32.5,19.0,QS,,,,,
6903148044971,海飞丝,35.0,0.0,10,,,,,
6903148045121,海飞丝,35.0,19.0,10,,,,,
6903148045060,海飞丝,48.0,0.0,10,,,,,
6903148045190,海飞丝,48.0,32.5,10,,,,,
6903148045114,海飞丝,49.8,32.0,10,,,,,
6903148044964,海飞丝、潘婷,49.8,0.0,09,,,,,
6902022132520,消毒液,15.0,6.2,10,,,,,
6901424286206,润喉糖,12.0,0.0,QS,,,,,
"6951957205755, 6951957205762",深海小鱼,2.0,0.0,QS,,,,,
6941141901075,淸稞酒,10.0,5.0,QS,,,,,
6952166802599,清息,7.5,0.0,QS,,,,,
6952166802605,清息糖,7.5,0.0,QS,,,,,
6902088115413,清扬,19.8,0.0,10,,,,,
6902088114355,清扬,21.8,0.0,10,,,,,
6902088960815,清扬,32.8,16.0,10,,,,,
6902088127782,清扬洗发水,12.0,4.0,10,,,,,
6936427900118,清油方便火锅,18.8,0.0,QS,,,,,
6948239600117,清蒸猪肉,13.8,0.0,QS,,,,,
6902131110334,清蒸猪肉,23.8,0.0,QS,,,,,
6922266468186,清风,4.5,0.0,10,,,,,
6922266440106,清风,16.0,8.5,10,,,,,
6922266458941,清风,38.0,25.0,10,,,,,
6922266440090,清风原木,6.5,3.02,10,,,,,
6922266443121,清风抽纸,7.8,3.7,10,,,,,
6922266443138,清风抽纸,22.0,12.0,10,,,,,
6943072180048,港灶花生,13.8,0.0,QS,,,,,
6933125666681,湘潭铺子,10.0,7.0,QS,,,,,
6903244681056,湿厕纸,12.8,7.5,10,,,,,
6903244680042,湿厕纸,24.5,14.4,10,,,,,
6944176119071,湿巾,6.0,0.0,10,,,,,
6944723200184,湿巾纸,4.5,0.0,09,,,,,
6952724900408,湿巾纸,4.5,0.0,10,,,,,
6952724900415,湿纸巾,3.5,0.0,10,,,,,
6949243200393,湿纸巾,4.5,0.0,10,,,,,
6922868281114,湿纸巾,5.5,2.5,10,,,,,
"6923976111195, 6923976113137, 6952480069692",溜溜梅,6.8,0.0,QS,,,,,
6952480080536,溜溜梅,6.8,3.6,QS,,,,,
6952480069074,溜溜梅,15.8,8.4,QS,,,,,
"6923976111010, 6952480069679",溜溜梅,15.8,8.5,QS,,,,,
6943408000101,溜溜牛,28.0,0.0,QS,,,,,
6921382311727,溢东酥脆,4.0,0.0,QS,,,,,
6921382312038,溢东饼,3.8,0.0,QS,,,,,
"1110603023982, 1180808024282",滑雪手套,138.0,0.0,10,,,,,
6902022132124,漂白水,13.8,8.0,10,,,,,
6932585452926,漱口杯,5.0,0.0,10,,,,,
6901070612145,漱口水,15.0,0.0,QS,,,,,
6920354811432,漱口水,25.0,8.0,10,,,,,
6940477401228,漱口水,25.0,9.0,QS,,,,,
"6903148171813, 6903148219430, 6903148236086",潘婷,29.8,14.0,10,,,,,
6903148091425,潘婷,29.8,14.2,10,,,,,
6903148236093,潘婷,48.0,25.0,10,,,,,
6903148093795,潘婷护发素,29.8,14.0,10,,,,,
6940896003614,灌心饼  碗,7.5,0.0,QS,,,,,
6943737900462,火焰辣条,5.8,2.5,QS,,,,,
6920638588319,火腿,1.0,0.0,QS,,,,,
6920638588357,火腿,1.2,0.0,QS,,,,,
6920638588289,火腿,4.0,0.0,QS,,,,,
6941760901524,火腿,4.5,0.0,QS,,,,,
6920638588258,火腿,12.8,0.0,QS,,,,,
6920638588265,火腿,13.8,0.0,QS,,,,,
"6920638589651, 6944711600415",火腿肠,1.5,0.0,QS,,,,,
6941760901548,火腿肠,7.0,5.8,QS,,,,,
"6920824002216, 6927374367918",火锅,18.8,0.0,QS,,,,,
6942032700494,火锅料,19.8,9.0,QS,,,,,
6920143503524,火锅料,22.8,10.0,QS,,,,,
6958302166235,火锅料,25.8,9.5,QS,,,,,
6920143508437,火锅料,28.0,15.0,QS,,,,,
6925736000695,火锅料,39.8,23.0,QS,,,,,
6936427900033,火锅自热,17.8,0.0,QS,,,,,
6931735900188,火锅饭,25.8,18.0,QS,,,,,
6930066587167,火鸡面,6.0,0.0,QS,,,,,
"6970227100958, 8801073110502",火鸡面,8.0,0.0,QS,,,,,
6938951581603,火鸡面,11.8,6.0,QS,,,,,
8801073140578,火鸡面一大包,38.0,0.0,QS,,,,,
6940075000021,灭害灵,10.0,6.0,10,,,,,
6934825300011,灭害灵,18.0,0.0,10,,,,,
6933462100206,灯泡,8.0,0.0,10,,,,,
6977361820216,灯泡,10.0,4.5,10,,,,,
6971179534174,灯泡,15.0,0.0,10,,,,,
6988369365333,灯泡,18.0,0.0,10,,,,,
6971179530114,灯泡,28.0,16.0,10,,,,,
6977361820278,灯泡,38.0,15.0,QS,,,,,
6971179534211,灯炮,45.0,10.0,QS,,,,,
"6924513907042, 6954432710256",炫迈,11.0,0.0,QS,,,,,
6954432710195,炫迈,12.8,0.0,QS,,,,,
6924513907134,炫迈口香糖,10.0,7.5,QS,,,,,
6919892995186,炫风卷,8.8,0.0,QS,,,,,
"4895235507846, 4895235507853",炭烧,11.8,0.0,QS,,,,,
4710199087701,点心面,10.8,5.3,QS,,,,,
4710199085509,点心面,10.8,5.5,QS,,,,,
6941849001732,点菜单,2.5,1.5,10,,,,,
6950809300044,烘焙麻糖,8.8,0.0,QS,,,,,
6901028161138,烟,6.0,0.0,02,,,,,
"6901028025812, 6901028084314, 6901028191098",烟,11.0,0.0,02,,,,,
6901028024303,烟,16.0,0.0,02,,,,,
8888075005517,烟,16.0,0.0,QS,,,,,
6970490910650,烤脖,3.0,0.0,QS,,,,,
"6973320420176, 6973320420183",烤面筋,6.8,0.0,QS,,,,,
6972551420320,烤馍,4.5,0.0,QS,,,,,
6934235600206,烤馍锅巴,3.0,0.0,QS,,,,,
6909460002286,烤香花生,8.5,0.0,QS,,,,,
6923352402312,烤鱼,8.8,0.0,QS,,,,,
6927540111123,烤鱼片,12.8,0.0,QS,,,,,
6944997209418,烧水棒,12.0,0.0,10,,,,,
6970893380005,热拉裤,98.0,32.0,10,,,,,
6945819180335,热水瓶,20.0,0.0,10,,,,,
6934367488208,热水袋,20.0,0.0,10,,,,,
6940958700178,热水袋,25.0,15.0,10,,,,,
"6941369800600, 6941369808828",热水袋,28.0,15.0,10,,,,,
"6936721500212, 6959827310028",热水袋,38.0,20.0,10,,,,,
"6941760900039, 6941760909599",热狗,2.0,0.0,QS,,,,,
"6902890237594, 6941760901036, 6941760909742",热狗肠,2.0,0.0,QS,,,,,
6902890257653,热狗肠,2.0,0.9,QS,,,,,
6970997567197,焦糖瓜子,12.0,5.5,QS,,,,,
6927849444441,煮瓜子,14.8,0.0,QS,,,,,
6971508700058,煲仔饭,15.8,9.6,QS,,,,,
6971508700065,煲仔饭,17.8,9.6,QS,,,,,
"6914782114302, 6914782114319",熊博士,2.0,0.0,QS,,,,,
6914782114326,熊博士,2.0,0.75,QS,,,,,
6911988005205,熊字饼,6.8,0.0,QS,,,,,
6973766541176,熊猫小肚杯,88.0,24.0,10,,,,,
6949663605334,熊班长,11.0,0.0,QS,,,,,
6903102106714,燕京u8,6.8,0.0,QS,,,,,
8888215802129,燕麦片,19.8,0.0,QS,,,,,
6923352420378,爆炒鱿鱼,9.0,0.0,QS,,,,,
6923985715131,爆米花,8.0,0.0,QS,,,,,
6923985715124,爆米花,8.8,8.8,QS,,,,,
6923985700076,爆米花,12.5,0.0,QS,,,,,
6970154522106,爆米花,12.8,0.0,QS,,,,,
6923985700014,爆米花,12.8,5.5,QS,,,,,
6974491218791,爆肚粉,9.8,6.5,QS,,,,,
6915479950241,爪子,13.8,0.0,QS,,,,,
6954065409305,爱+,8.0,0.0,QS,,,,,
6921682823579,爱尚,6.8,0.0,QS,,,,,
6921682827553,爱尚非蛋糕,6.5,0.0,QS,,,,,
"6921682823593, 6921682823609",爱尚非蛋糕,13.5,0.0,QS,,,,,
6935936110674,爱得利,29.8,0.0,10,,,,,
6935936110872,爱德利奶瓶,35.0,19.0,10,,,,,
6936716702003,爱心面包,5.8,2.1,QS,,,,,
6958134300104,爱恋蛋糕,6.8,3.7,QS,,,,,
4890008180134,爱来客野生黑加仑,18.8,0.0,QS,,,,,
6902083814359,爽歪歪,5.0,0.0,QS,,,,,
6923450658079,片口香糖,6.5,0.0,QS,,,,,
"69020605, 69023019",片益达,2.5,0.0,QS,,,,,
69029110,片益达,6.5,0.0,QS,,,,,
6923450660195,片益达,6.8,4.0,QS,,,,,
6943501429014,牙刷,2.0,0.0,10,,,,,
6939930183696,牙刷,2.5,0.0,10,,,,,
6920621498304,牙刷,3.0,0.0,QS,,,,,
"6936565605012, 6936565605029",牙刷,3.5,0.0,09,,,,,
"6938198570040, 6949501429399, 6970924849020",牙刷,3.5,0.0,10,,,,,
6971855785517,牙刷,3.5,0.0,QS,,,,,
"6935304603104, 6936291402060",牙刷,3.5,0.5,10,,,,,
6938198570026,牙刷,4.0,0.0,10,,,,,
6936565605050,牙刷,4.5,0.0,09,,,,,
6956393403017,牙刷,4.8,0.0,10,,,,,
6920621498342,牙刷,5.0,0.0,10,,,,,
"6971177894058, 6971177894126",牙刷,5.0,0.0,QS,,,,,
6971265881014,牙刷,5.0,0.8,10,,,,,
"6949034181016, 6949034181023, 6949034189500",牙刷,6.0,0.0,10,,,,,
"6923275620213, 6971177896106, 6971855325706",牙刷,6.0,0.0,QS,,,,,
6944034556130,牙刷,6.0,2.0,10,,,,,
6930114309031,牙刷,6.0,3.0,10,,,,,
"6923275611020, 6957795809087",牙刷,6.5,0.0,10,,,,,
"6926144350174, 6930114309130",牙刷,6.8,0.0,10,,,,,
6924322403292,牙刷,6.8,1.5,10,,,,,
6926091403084,牙刷,8.0,0.0,06,,,,,
6928082011186,牙刷,8.0,0.0,09,,,,,
"6926144350082, 6935304668011, 6935304668028, 6948122308274, 6949034189463, 6949034189630, 6949034189760, 6949034189814, 6949034189852, 6957795809070, 6971265881052",牙刷,8.0,0.0,10,,,,,
"6927728500114, 6927728500176",牙刷,8.0,0.0,QS,,,,,
6953167808252,牙刷,8.0,1.2,10,,,,,
6930114309086,牙刷,8.0,2.0,10,,,,,
6940477401860,牙刷,8.0,3.5,10,,,,,
6930114300786,牙刷,8.8,0.0,09,,,,,
6928082095650,牙刷,12.0,0.0,10,,,,,
6930114300830,牙刷,12.0,8.0,10,,,,,
6926160730066,牙刷,15.0,0.0,10,,,,,
6926160730141,牙刷,15.0,10.0,10,,,,,
6910019004422,牙牙乐,6.8,0.0,10,,,,,
6910019014674,牙牙乐,11.8,7.0,10,,,,,
6910019017330,牙牙乐,13.0,0.0,10,,,,,
6910019017347,牙牙乐,15.0,0.0,10,,,,,
"6934917025846, 6943847000014",牙签,2.0,0.0,10,,,,,
6931177114105,牙签,3.0,0.0,10,,,,,
6943847000083,牙签,3.5,0.0,10,,,,,
6946986100089,牙签,6.0,2.5,10,,,,,
6943847000212,牙签,8.8,0.0,10,,,,,
6957179410045,牙线,7.5,1.5,QS,,,,,
6955976206953,牙线,15.5,5.5,10,,,,,
6940477401099,牙线,18.5,9.5,10,,,,,
"6902132080803, 6903148000274",牙膏,5.0,0.0,09,,,,,
6903148015834,牙膏,6.0,3.0,QS,,,,,
6920354802775,牙膏,6.8,0.0,09,,,,,
6902088602302,牙膏,8.0,0.0,09,,,,,
"4891338005692, 4891338019736",牙膏,12.0,0.0,10,,,,,
6948336500198,牙膏,20.0,0.0,09,,,,,
6901070600104,牙膏,25.0,0.0,09,,,,,
4712832449037,牛乳大饼,8.8,0.0,QS,,,,,
"6907992521329, 6935567302318",牛奶,6.0,0.0,QS,,,,,
6907992631240,牛奶片,2.0,0.0,QS,,,,,
6931678824077,牛奶片,7.5,0.0,QS,,,,,
6907992400020,牛奶片,20.0,0.0,QS,,,,,
6970631770105,牛排,4.8,0.0,QS,,,,,
6928497806018,牛板筋,3.0,0.0,QS,,,,,
6945761500014,牛板筋,3.5,0.0,QS,,,,,
6927509821865,牛板筋,4.8,0.0,QS,,,,,
6928497830013,牛板筋,4.8,2.3,QS,,,,,
6928497806032,牛板筋,6.8,3.5,QS,,,,,
6928497800047,牛板筋,7.0,3.5,QS,,,,,
6906151632036,牛栏山二锅头,7.0,0.0,QS,,,,,
6944978700323,牛皮筋,5.0,0.0,QS,,,,,
"6944978700286, 6944978700354",牛皮筋,5.5,0.0,QS,,,,,
6936429400258,牛皮糖,5.8,0.0,09,,,,,
"6951957215723, 6951957217314",牛肉,3.0,0.0,QS,,,,,
"6919766000138, 6923365772266",牛肉,13.8,0.0,QS,,,,,
